quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,100.0
2005Q4,0.0
2006Q1,53.0
2006Q2,0.0
2006Q3,0.0
2006Q4,85.0
2007Q1,52.0
2007Q2,46.0
2007Q3,54.0
2007Q4,0.0
2008Q1,0.0
2008Q2,0.0
2008Q3,21.0
2008Q4,7.0
2009Q1,21.0
2009Q2,12.0
2009Q3,13.0
2009Q4,0.0
2010Q1,10.0
2010Q2,0.0
2010Q3,5.0
2010Q4,13.0
2011Q1,4.0
2011Q2,13.0
2011Q3,15.0
2011Q4,11.0
2012Q1,14.0
2012Q2,20.0
2012Q3,14.0
2012Q4,17.0
2013Q1,11.0
2013Q2,17.0
2013Q3,12.0
2013Q4,9.0
2014Q1,12.0
2014Q2,12.0
2014Q3,18.0
2014Q4,18.0
2015Q1,14.0
2015Q2,13.0
2015Q3,15.0
2015Q4,19.0
2016Q1,19.0
2016Q2,21.0
2016Q3,24.0
2016Q4,24.0
2017Q1,27.0
2017Q2,24.0
2017Q3,28.0
2017Q4,27.0
2018Q1,24.0
2018Q2,22.0
2018Q3,26.0
2018Q4,24.0
2019Q1,19.0
2019Q2,20.0
2019Q3,20.0
2019Q4,28.0
2020Q1,27.0
2020Q2,32.0
2020Q3,28.0
2020Q4,30.0
2021Q1,32.0
2021Q2,36.0
2021Q3,38.0
2021Q4,63.0
2022Q1,58.0
2022Q2,47.0
2022Q3,43.0
