quarter,trend
2005Q1,100.0
2005Q2,56.0
2005Q3,0.0
2005Q4,37.0
2006Q1,0.0
2006Q2,28.0
2006Q3,32.0
2006Q4,23.0
2007Q1,21.0
2007Q2,27.0
2007Q3,51.0
2007Q4,74.0
2008Q1,46.0
2008Q2,19.0
2008Q3,44.0
2008Q4,10.0
2009Q1,11.0
2009Q2,10.0
2009Q3,7.0
2009Q4,19.0
2010Q1,7.0
2010Q2,0.0
2010Q3,15.0
2010Q4,9.0
2011Q1,9.0
2011Q2,7.0
2011Q3,7.0
2011Q4,9.0
2012Q1,5.0
2012Q2,6.0
2012Q3,5.0
2012Q4,5.0
2013Q1,4.0
2013Q2,6.0
2013Q3,5.0
2013Q4,4.0
2014Q1,7.0
2014Q2,6.0
2014Q3,6.0
2014Q4,9.0
2015Q1,11.0
2015Q2,9.0
2015Q3,8.0
2015Q4,9.0
2016Q1,10.0
2016Q2,15.0
2016Q3,18.0
2016Q4,13.0
2017Q1,10.0
2017Q2,10.0
2017Q3,15.0
2017Q4,11.0
2018Q1,10.0
2018Q2,8.0
2018Q3,9.0
2018Q4,7.0
2019Q1,8.0
2019Q2,9.0
2019Q3,9.0
2019Q4,14.0
2020Q1,9.0
2020Q2,10.0
2020Q3,9.0
2020Q4,7.0
2021Q1,11.0
2021Q2,18.0
2021Q3,15.0
2021Q4,19.0
2022Q1,23.0
2022Q2,20.0
2022Q3,12.0
