quarter,trend
2005Q1,3.225806451612903
2005Q2,17.56272401433692
2005Q3,5.376344086021505
2005Q4,4.301075268817204
2006Q1,9.67741935483871
2006Q2,15.412186379928315
2006Q3,21.863799283154123
2006Q4,10.75268817204301
2007Q1,17.921146953405017
2007Q2,16.129032258064516
2007Q3,24.731182795698924
2007Q4,22.22222222222222
2008Q1,36.55913978494624
2008Q2,45.16129032258065
2008Q3,52.32974910394265
2008Q4,56.272401433691755
2009Q1,75.62724014336918
2009Q2,79.92831541218638
2009Q3,78.13620071684588
2009Q4,60.93189964157706
2010Q1,81.72043010752688
2010Q2,75.62724014336918
2010Q3,68.81720430107526
2010Q4,47.31182795698925
2011Q1,79.56989247311827
2011Q2,78.85304659498208
2011Q3,79.21146953405018
2011Q4,67.02508960573476
2012Q1,77.77777777777777
2012Q2,70.25089605734767
2012Q3,69.89247311827957
2012Q4,54.48028673835125
2013Q1,64.51612903225806
2013Q2,68.10035842293907
2013Q3,73.83512544802868
2013Q4,56.272401433691755
2014Q1,62.007168458781365
2014Q2,73.11827956989248
2014Q3,73.83512544802868
2014Q4,62.72401433691756
2015Q1,68.45878136200717
2015Q2,100.0
2015Q3,80.64516129032258
2015Q4,57.34767025089606
2016Q1,57.70609318996416
2016Q2,70.60931899641577
2016Q3,94.6236559139785
2016Q4,80.28673835125448
2017Q1,84.58781362007169
2017Q2,90.3225806451613
2017Q3,69.17562724014337
2017Q4,43.369175627240146
2018Q1,44.086021505376344
2018Q2,35.842293906810035
2018Q3,32.97491039426523
2018Q4,25.806451612903224
2019Q1,25.448028673835125
2019Q2,33.333333333333336
2019Q3,28.67383512544803
2019Q4,22.22222222222222
2020Q1,28.315412186379927
2020Q2,30.46594982078853
2020Q3,24.731182795698924
2020Q4,18.996415770609318
2021Q1,22.939068100358423
2021Q2,29.74910394265233
2021Q3,38.70967741935484
2021Q4,27.240143369175627
2022Q1,30.82437275985663
2022Q2,25.806451612903224
2022Q3,33.333333333333336
