quarter,trend
2005Q1,100.0
2005Q2,36.0
2005Q3,19.0
2005Q4,11.0
2006Q1,12.0
2006Q2,21.0
2006Q3,10.0
2006Q4,18.0
2007Q1,3.0
2007Q2,26.0
2007Q3,15.0
2007Q4,15.0
2008Q1,17.0
2008Q2,17.0
2008Q3,18.0
2008Q4,11.0
2009Q1,10.0
2009Q2,15.0
2009Q3,24.0
2009Q4,23.0
2010Q1,22.0
2010Q2,17.0
2010Q3,21.0
2010Q4,17.0
2011Q1,17.0
2011Q2,24.0
2011Q3,23.0
2011Q4,37.0
2012Q1,35.0
2012Q2,14.0
2012Q3,22.0
2012Q4,12.0
2013Q1,19.0
2013Q2,11.0
2013Q3,10.0
2013Q4,9.0
2014Q1,18.0
2014Q2,22.0
2014Q3,26.0
2014Q4,12.0
2015Q1,8.0
2015Q2,9.0
2015Q3,10.0
2015Q4,6.0
2016Q1,7.0
2016Q2,7.0
2016Q3,6.0
2016Q4,6.0
2017Q1,6.0
2017Q2,6.0
2017Q3,6.0
2017Q4,6.0
2018Q1,6.0
2018Q2,6.0
2018Q3,8.0
2018Q4,9.0
2019Q1,9.0
2019Q2,6.0
2019Q3,23.0
2019Q4,7.0
2020Q1,8.0
2020Q2,7.0
2020Q3,4.0
2020Q4,4.0
2021Q1,6.0
2021Q2,6.0
2021Q3,9.0
2021Q4,6.0
2022Q1,6.0
2022Q2,6.0
2022Q3,4.0
