quarter,trend
2005Q1,0.0
2005Q2,75.2
2005Q3,100.0
2005Q4,80.0
2006Q1,0.0
2006Q2,74.4
2006Q3,0.0
2006Q4,18.4
2007Q1,19.2
2007Q2,0.0
2007Q3,0.0
2007Q4,8.0
2008Q1,0.0
2008Q2,10.4
2008Q3,6.4
2008Q4,5.6
2009Q1,14.4
2009Q2,0.0
2009Q3,11.2
2009Q4,8.0
2010Q1,11.2
2010Q2,20.0
2010Q3,0.0
2010Q4,8.8
2011Q1,0.8
2011Q2,0.8
2011Q3,2.4
2011Q4,0.8
2012Q1,2.4
2012Q2,2.4
2012Q3,2.4
2012Q4,0.8
2013Q1,1.6
2013Q2,1.6
2013Q3,0.8
2013Q4,2.4
2014Q1,2.4
2014Q2,3.2
2014Q3,1.6
2014Q4,0.8
2015Q1,0.0
2015Q2,0.0
2015Q3,2.4
2015Q4,0.0
2016Q1,2.4
2016Q2,3.2
2016Q3,0.0
2016Q4,0.8
2017Q1,0.0
2017Q2,1.6
2017Q3,0.8
2017Q4,0.8
2018Q1,0.8
2018Q2,1.6
2018Q3,0.0
2018Q4,0.8
2019Q1,0.8
2019Q2,2.4
2019Q3,2.4
2019Q4,7.2
2020Q1,2.4
2020Q2,3.2
2020Q3,3.2
2020Q4,2.4
2021Q1,0.8
2021Q2,1.6
2021Q3,3.2
2021Q4,6.4
2022Q1,3.2
2022Q2,2.4
2022Q3,1.6
