,date,quarter,price,shares_est,market_cap
0,2017-03-31,2017Q1,128.1,299998821.78390646,38429849070518
1,2017-06-30,2017Q2,126.3,322391086.1029025,40717994174797
2,2017-09-29,2017Q3,108.2,322383401.3605442,34881884027211
3,2017-12-29,2017Q4,146.8,451346103.6917128,66257608021943
4,2018-03-30,2018Q1,223.9,451340202.1468307,101055071260675
5,2018-06-29,2018Q2,141.8,451340828.53767294,64000129486642
6,2018-09-28,2018Q3,151.5,541612188.9681573,82054246628676
7,2018-12-28,2018Q4,120.0,541603033.8389732,64992364060677
8,2019-03-29,2019Q1,116.5,541619922.4616674,63098720966784
9,2019-06-28,2019Q2,128.0,541611301.7854048,69326246628532
10,2019-09-30,2019Q3,137.7,523845182.2319444,72133481593339
11,2019-12-31,2019Q4,146.2,523835579.42262965,76584761711588
12,2020-03-31,2020Q1,97.2,523831200.4875077,50916392687386
13,2020-06-30,2020Q2,108.0,541613539.4841413,58494262264287
14,2020-09-30,2020Q3,104.6,523836511.44494814,54793299097142
15,2020-12-31,2020Q4,125.0,523842705.2734648,65480338159183
16,2021-03-31,2021Q1,129.7,523831495.2735606,67940944936981
17,2021-06-30,2021Q2,121.5,541603223.1352315,65804791610931
18,2021-09-30,2021Q3,127.9,541611626.567699,69272127038009
19,2021-12-31,2021Q4,128.3,541605417.723144,69487975093879
20,2022-03-31,2022Q1,140.5,541617858.3863515,76097309103282
21,2022-06-30,2022Q2,130.0,541615194.0289263,70409975223760
