quarter,trend
2005Q1,100.0
2005Q2,0.0
2005Q3,0.0
2005Q4,0.0
2006Q1,48.0
2006Q2,65.0
2006Q3,33.0
2006Q4,60.0
2007Q1,50.0
2007Q2,51.0
2007Q3,19.0
2007Q4,14.0
2008Q1,37.0
2008Q2,21.0
2008Q3,22.0
2008Q4,19.0
2009Q1,6.0
2009Q2,22.0
2009Q3,20.0
2009Q4,15.0
2010Q1,15.0
2010Q2,22.0
2010Q3,26.0
2010Q4,5.0
2011Q1,13.0
2011Q2,9.0
2011Q3,3.0
2011Q4,6.0
2012Q1,5.0
2012Q2,8.0
2012Q3,10.0
2012Q4,8.0
2013Q1,9.0
2013Q2,8.0
2013Q3,11.0
2013Q4,9.0
2014Q1,8.0
2014Q2,8.0
2014Q3,9.0
2014Q4,8.0
2015Q1,11.0
2015Q2,34.0
2015Q3,12.0
2015Q4,11.0
2016Q1,9.0
2016Q2,9.0
2016Q3,13.0
2016Q4,7.0
2017Q1,9.0
2017Q2,13.0
2017Q3,11.0
2017Q4,15.0
2018Q1,24.0
2018Q2,13.0
2018Q3,14.0
2018Q4,16.0
2019Q1,6.0
2019Q2,8.0
2019Q3,10.0
2019Q4,8.0
2020Q1,8.0
2020Q2,12.0
2020Q3,12.0
2020Q4,16.0
2021Q1,23.0
2021Q2,28.0
2021Q3,34.0
2021Q4,27.0
2022Q1,26.0
2022Q2,23.0
2022Q3,12.0
