quarter,trend
2005Q1,4.6875
2005Q2,26.5625
2005Q3,2.34375
2005Q4,3.125
2006Q1,3.90625
2006Q2,13.28125
2006Q3,2.34375
2006Q4,3.125
2007Q1,3.90625
2007Q2,32.8125
2007Q3,11.71875
2007Q4,8.59375
2008Q1,14.0625
2008Q2,57.03125
2008Q3,20.3125
2008Q4,17.96875
2009Q1,25.78125
2009Q2,100.0
2009Q3,27.34375
2009Q4,25.0
2010Q1,30.46875
2010Q2,71.09375
2010Q3,30.46875
2010Q4,30.46875
2011Q1,29.6875
2011Q2,64.0625
2011Q3,29.6875
2011Q4,27.34375
2012Q1,31.25
2012Q2,56.25
2012Q3,32.8125
2012Q4,28.90625
2013Q1,33.59375
2013Q2,47.65625
2013Q3,34.375
2013Q4,32.8125
2014Q1,42.1875
2014Q2,52.34375
2014Q3,49.21875
2014Q4,48.4375
2015Q1,50.0
2015Q2,53.125
2015Q3,54.6875
2015Q4,52.34375
2016Q1,53.90625
2016Q2,51.5625
2016Q3,52.34375
2016Q4,46.875
2017Q1,42.96875
2017Q2,42.1875
2017Q3,40.625
2017Q4,37.5
2018Q1,37.5
2018Q2,34.375
2018Q3,31.25
2018Q4,28.90625
2019Q1,27.34375
2019Q2,23.4375
2019Q3,21.09375
2019Q4,21.09375
2020Q1,18.75
2020Q2,19.53125
2020Q3,15.625
2020Q4,15.625
2021Q1,15.625
2021Q2,12.5
2021Q3,9.375
2021Q4,10.15625
2022Q1,9.375
2022Q2,8.59375
2022Q3,8.59375
